date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017-05-03,5.0,4.0,5.0,2.0,2.0,5.0,16.0,25.0,36.0,25.0,19.0,18.0,25.0,30.0,23.0,28.0,28.0,29.0,19.0,12.0,20.0,7.0,7.0,5.0
2017-05-04,8.0,4.0,6.0,6.0,2.0,7.0,16.0,28.0,24.0,18.0,15.0,25.0,16.0,23.0,31.0,30.0,31.0,17.0,16.0,9.0,19.0,17.0,11.0,7.0
2017-05-05,11.0,8.0,9.0,2.0,4.0,6.0,6.0,21.0,15.0,19.0,32.0,17.0,31.0,20.0,15.0,21.0,30.0,22.0,14.0,13.0,19.0,12.0,14.0,10.0
2017-05-06,13.0,11.0,13.0,4.0,6.0,9.0,24.0,8.0,9.0,17.0,0.0,0.0,1.0,1.0,3.0,9.0,19.0,14.0,17.0,18.0,11.0,9.0,9.0,4.0
2017-05-07,9.0,8.0,13.0,3.0,3.0,3.0,6.0,7.0,10.0,9.0,14.0,14.0,17.0,18.0,7.0,14.0,32.0,16.0,13.0,7.0,7.0,7.0,12.0,5.0
2017-05-08,4.0,0.0,3.0,4.0,1.0,7.0,14.0,12.0,23.0,20.0,21.0,17.0,25.0,16.0,15.0,23.0,21.0,22.0,18.0,10.0,15.0,16.0,11.0,10.0
2017-05-09,8.0,4.0,6.0,9.0,4.0,4.0,14.0,15.0,18.0,23.0,22.0,26.0,23.0,20.0,26.0,23.0,33.0,31.0,17.0,20.0,15.0,14.0,11.0,9.0
2017-05-10,5.0,3.0,2.0,4.0,5.0,3.0,11.0,15.0,26.0,24.0,26.0,21.0,20.0,20.0,21.0,22.0,32.0,28.0,30.0,28.0,20.0,19.0,13.0,14.0
2017-05-11,7.0,3.0,2.0,4.0,3.0,4.0,6.0,16.0,20.0,20.0,22.0,24.0,23.0,25.0,20.0,27.0,28.0,25.0,23.0,23.0,11.0,23.0,18.0,5.0
2017-05-12,7.0,2.0,5.0,7.0,5.0,8.0,12.0,17.0,21.0,15.0,19.0,21.0,19.0,14.0,39.0,29.0,16.0,20.0,21.0,19.0,13.0,13.0,15.0,5.0
2017-05-13,11.0,7.0,2.0,10.0,4.0,4.0,6.0,14.0,25.0,23.0,24.0,22.0,51.0,35.0,41.0,23.0,36.0,12.0,23.0,17.0,23.0,19.0,16.0,9.0
2017-05-14,6.0,12.0,4.0,4.0,5.0,5.0,10.0,12.0,11.0,16.0,20.0,16.0,20.0,21.0,20.0,22.0,23.0,29.0,20.0,18.0,11.0,15.0,8.0,13.0
2017-05-15,5.0,8.0,3.0,2.0,3.0,8.0,11.0,20.0,27.0,30.0,34.0,26.0,18.0,31.0,18.0,33.0,18.0,43.0,26.0,19.0,19.0,20.0,17.0,4.0
2017-05-16,6.0,7.0,9.0,7.0,5.0,6.0,7.0,16.0,24.0,25.0,21.0,27.0,21.0,24.0,32.0,36.0,32.0,32.0,28.0,21.0,20.0,12.0,13.0,4.0
2017-05-17,8.0,6.0,5.0,6.0,2.0,5.0,12.0,19.0,15.0,26.0,27.0,29.0,32.0,15.0,37.0,35.0,42.0,40.0,26.0,24.0,22.0,17.0,6.0,19.0
2017-05-18,12.0,3.0,7.0,0.0,3.0,11.0,13.0,24.0,19.0,16.0,20.0,51.0,30.0,34.0,38.0,23.0,31.0,34.0,23.0,21.0,13.0,21.0,13.0,6.0
2017-05-19,6.0,6.0,5.0,7.0,5.0,5.0,8.0,26.0,14.0,18.0,25.0,23.0,26.0,23.0,27.0,31.0,37.0,41.0,17.0,31.0,28.0,18.0,17.0,6.0
2017-05-20,5.0,5.0,6.0,4.0,7.0,8.0,10.0,9.0,13.0,16.0,32.0,19.0,21.0,19.0,20.0,17.0,15.0,20.0,12.0,20.0,8.0,10.0,11.0,9.0
2017-05-21,9.0,10.0,13.0,4.0,7.0,7.0,5.0,3.0,11.0,8.0,15.0,13.0,10.0,12.0,15.0,19.0,17.0,21.0,23.0,19.0,14.0,14.0,13.0,7.0
2017-05-22,6.0,3.0,4.0,1.0,8.0,1.0,14.0,24.0,23.0,31.0,23.0,20.0,20.0,28.0,31.0,36.0,31.0,26.0,25.0,17.0,12.0,6.0,9.0,5.0
2017-05-23,3.0,6.0,4.0,2.0,6.0,6.0,9.0,25.0,31.0,30.0,20.0,21.0,19.0,32.0,19.0,24.0,33.0,22.0,18.0,18.0,18.0,10.0,4.0,9.0
2017-05-24,6.0,4.0,8.0,8.0,4.0,5.0,9.0,25.0,17.0,31.0,22.0,26.0,22.0,24.0,20.0,31.0,38.0,15.0,13.0,14.0,28.0,22.0,13.0,5.0
2017-05-25,6.0,1.0,12.0,5.0,1.0,7.0,13.0,24.0,23.0,35.0,33.0,24.0,28.0,34.0,23.0,24.0,31.0,26.0,31.0,23.0,19.0,14.0,18.0,15.0
2017-05-26,6.0,7.0,4.0,5.0,6.0,6.0,12.0,15.0,30.0,20.0,18.0,25.0,24.0,17.0,17.0,31.0,34.0,13.0,16.0,15.0,16.0,11.0,15.0,7.0
2017-05-27,16.0,11.0,8.0,4.0,8.0,5.0,8.0,9.0,13.0,18.0,8.0,12.0,18.0,22.0,17.0,15.0,18.0,13.0,12.0,24.0,18.0,17.0,11.0,19.0
2017-05-28,10.0,7.0,9.0,8.0,4.0,3.0,4.0,5.0,12.0,15.0,18.0,10.0,16.0,12.0,21.0,17.0,16.0,14.0,16.0,15.0,16.0,20.0,10.0,5.0
2017-05-29,9.0,8.0,6.0,11.0,7.0,9.0,7.0,5.0,7.0,15.0,9.0,21.0,24.0,21.0,6.0,8.0,11.0,10.0,10.0,8.0,11.0,11.0,8.0,3.0
2017-05-30,5.0,7.0,2.0,6.0,0.0,5.0,11.0,19.0,24.0,17.0,19.0,40.0,23.0,38.0,23.0,28.0,25.0,35.0,17.0,21.0,20.0,11.0,8.0,8.0
2017-05-31,7.0,10.0,2.0,2.0,6.0,7.0,6.0,27.0,19.0,31.0,21.0,27.0,23.0,14.0,34.0,22.0,23.0,27.0,22.0,31.0,23.0,12.0,22.0,10.0
2017-06-01,2.0,6.0,8.0,2.0,6.0,10.0,7.0,20.0,23.0,29.0,23.0,20.0,20.0,14.0,26.0,37.0,27.0,24.0,19.0,19.0,17.0,11.0,10.0,11.0
2017-06-02,3.0,2.0,8.0,3.0,3.0,4.0,7.0,13.0,19.0,19.0,24.0,15.0,25.0,29.0,32.0,34.0,31.0,24.0,24.0,14.0,18.0,12.0,7.0,9.0
2017-06-03,12.0,12.0,10.0,7.0,4.0,2.0,14.0,11.0,12.0,16.0,17.0,14.0,26.0,23.0,28.0,18.0,25.0,29.0,23.0,16.0,20.0,24.0,17.0,16.0
2017-06-04,6.0,7.0,11.0,6.0,4.0,3.0,16.0,6.0,8.0,13.0,20.0,23.0,18.0,27.0,13.0,20.0,14.0,12.0,19.0,11.0,23.0,14.0,8.0,11.0
2017-06-05,6.0,4.0,5.0,4.0,6.0,5.0,2.0,17.0,22.0,18.0,24.0,22.0,22.0,19.0,20.0,34.0,20.0,26.0,23.0,26.0,19.0,13.0,12.0,7.0
2017-06-06,8.0,4.0,4.0,5.0,5.0,7.0,10.0,22.0,31.0,18.0,18.0,20.0,22.0,31.0,35.0,33.0,35.0,34.0,19.0,22.0,25.0,13.0,15.0,10.0
2017-06-07,10.0,4.0,3.0,5.0,2.0,1.0,6.0,15.0,22.0,21.0,15.0,31.0,15.0,24.0,20.0,39.0,18.0,17.0,15.0,12.0,18.0,25.0,11.0,17.0
2017-06-08,11.0,4.0,6.0,8.0,1.0,5.0,8.0,13.0,21.0,19.0,34.0,24.0,26.0,14.0,25.0,22.0,30.0,22.0,24.0,15.0,18.0,16.0,12.0,8.0
2017-06-09,5.0,6.0,2.0,2.0,4.0,10.0,10.0,16.0,16.0,27.0,26.0,29.0,27.0,19.0,30.0,31.0,36.0,35.0,22.0,26.0,20.0,13.0,14.0,14.0
2017-06-10,5.0,6.0,7.0,5.0,6.0,7.0,8.0,8.0,12.0,11.0,14.0,23.0,18.0,24.0,20.0,25.0,27.0,23.0,21.0,24.0,14.0,14.0,23.0,7.0
2017-06-11,9.0,9.0,7.0,9.0,2.0,7.0,7.0,6.0,11.0,25.0,16.0,23.0,20.0,25.0,32.0,28.0,22.0,21.0,30.0,18.0,21.0,15.0,12.0,20.0
2017-06-12,6.0,8.0,2.0,1.0,1.0,8.0,8.0,18.0,25.0,24.0,18.0,29.0,27.0,40.0,28.0,40.0,37.0,29.0,23.0,18.0,17.0,8.0,13.0,10.0
2017-06-13,7.0,9.0,5.0,2.0,6.0,11.0,7.0,17.0,24.0,17.0,24.0,24.0,24.0,29.0,19.0,39.0,27.0,40.0,27.0,14.0,21.0,12.0,6.0,12.0
2017-06-14,8.0,3.0,2.0,2.0,3.0,7.0,7.0,22.0,27.0,19.0,26.0,18.0,23.0,16.0,31.0,16.0,39.0,32.0,20.0,14.0,13.0,17.0,13.0,10.0
2017-06-15,8.0,4.0,5.0,7.0,4.0,5.0,7.0,13.0,13.0,24.0,24.0,23.0,11.0,39.0,16.0,23.0,41.0,32.0,18.0,18.0,19.0,16.0,12.0,6.0
2017-06-16,4.0,5.0,7.0,4.0,8.0,2.0,2.0,20.0,17.0,29.0,31.0,18.0,22.0,25.0,25.0,33.0,28.0,22.0,15.0,20.0,17.0,15.0,14.0,11.0
2017-06-17,8.0,11.0,8.0,3.0,4.0,4.0,6.0,11.0,7.0,18.0,19.0,25.0,21.0,19.0,20.0,33.0,23.0,31.0,40.0,17.0,30.0,23.0,25.0,25.0
2017-06-18,9.0,9.0,9.0,6.0,6.0,11.0,8.0,12.0,17.0,13.0,26.0,14.0,17.0,21.0,22.0,14.0,25.0,20.0,17.0,17.0,17.0,9.0,7.0,11.0
2017-06-19,9.0,6.0,6.0,8.0,5.0,5.0,5.0,19.0,25.0,25.0,21.0,32.0,39.0,34.0,36.0,26.0,38.0,39.0,35.0,26.0,22.0,14.0,16.0,6.0
2017-06-20,7.0,3.0,5.0,5.0,6.0,10.0,12.0,21.0,24.0,25.0,31.0,20.0,25.0,16.0,24.0,35.0,47.0,23.0,36.0,23.0,11.0,22.0,25.0,10.0
2017-06-21,13.0,5.0,8.0,3.0,3.0,13.0,23.0,13.0,28.0,19.0,21.0,26.0,23.0,21.0,22.0,13.0,124.0,118.0,37.0,44.0,28.0,19.0,18.0,12.0
2017-06-22,4.0,10.0,5.0,2.0,8.0,10.0,14.0,20.0,16.0,25.0,24.0,29.0,31.0,34.0,39.0,32.0,36.0,24.0,22.0,17.0,16.0,21.0,13.0,14.0
2017-06-23,5.0,5.0,4.0,5.0,4.0,7.0,8.0,15.0,14.0,23.0,22.0,31.0,16.0,23.0,24.0,26.0,39.0,14.0,19.0,35.0,16.0,13.0,18.0,17.0
2017-06-24,10.0,14.0,22.0,7.0,3.0,22.0,36.0,29.0,28.0,22.0,21.0,28.0,23.0,25.0,24.0,14.0,25.0,15.0,22.0,17.0,17.0,15.0,21.0,9.0
2017-06-25,7.0,8.0,8.0,5.0,2.0,6.0,12.0,10.0,15.0,15.0,13.0,18.0,21.0,10.0,25.0,15.0,20.0,10.0,15.0,16.0,18.0,9.0,11.0,16.0
2017-06-26,8.0,3.0,4.0,4.0,5.0,7.0,7.0,20.0,14.0,24.0,16.0,30.0,17.0,17.0,16.0,13.0,24.0,26.0,23.0,14.0,14.0,17.0,14.0,7.0
2017-06-27,6.0,7.0,7.0,6.0,5.0,10.0,15.0,16.0,27.0,15.0,21.0,22.0,24.0,19.0,13.0,29.0,19.0,27.0,12.0,21.0,16.0,17.0,7.0,9.0
2017-06-28,7.0,4.0,6.0,0.0,3.0,6.0,12.0,27.0,23.0,22.0,16.0,18.0,24.0,32.0,31.0,34.0,26.0,25.0,40.0,18.0,12.0,15.0,12.0,14.0
2017-06-29,8.0,12.0,3.0,3.0,2.0,5.0,8.0,17.0,21.0,19.0,19.0,34.0,30.0,32.0,33.0,18.0,31.0,23.0,24.0,22.0,17.0,10.0,5.0,13.0
2017-06-30,5.0,12.0,8.0,7.0,4.0,10.0,13.0,10.0,14.0,28.0,28.0,28.0,26.0,35.0,38.0,47.0,34.0,23.0,25.0,26.0,20.0,24.0,8.0,11.0
2017-07-01,9.0,10.0,9.0,7.0,3.0,4.0,8.0,9.0,19.0,12.0,16.0,21.0,31.0,22.0,32.0,16.0,22.0,57.0,15.0,25.0,17.0,27.0,7.0,20.0
2017-07-02,17.0,9.0,2.0,6.0,6.0,5.0,6.0,7.0,20.0,26.0,17.0,20.0,18.0,17.0,36.0,22.0,28.0,20.0,25.0,24.0,17.0,24.0,9.0,5.0
2017-07-03,13.0,7.0,9.0,5.0,4.0,5.0,4.0,10.0,22.0,18.0,16.0,16.0,23.0,22.0,20.0,16.0,17.0,25.0,16.0,21.0,11.0,19.0,12.0,8.0
2017-07-04,17.0,4.0,7.0,5.0,4.0,4.0,4.0,12.0,9.0,13.0,20.0,14.0,23.0,19.0,16.0,19.0,18.0,14.0,16.0,20.0,17.0,19.0,23.0,15.0
2017-07-05,8.0,10.0,3.0,2.0,5.0,11.0,10.0,12.0,14.0,20.0,24.0,31.0,21.0,25.0,25.0,25.0,23.0,29.0,16.0,9.0,16.0,17.0,10.0,7.0
2017-07-06,10.0,10.0,7.0,11.0,4.0,3.0,9.0,5.0,34.0,18.0,27.0,18.0,15.0,36.0,23.0,21.0,38.0,41.0,22.0,21.0,10.0,17.0,9.0,13.0
2017-07-07,6.0,12.0,5.0,6.0,4.0,9.0,8.0,24.0,30.0,37.0,19.0,13.0,32.0,19.0,27.0,31.0,37.0,21.0,22.0,13.0,17.0,13.0,21.0,8.0
2017-07-08,5.0,5.0,14.0,6.0,6.0,4.0,3.0,8.0,11.0,2.0,10.0,19.0,9.0,0.0,5.0,9.0,9.0,24.0,14.0,22.0,18.0,21.0,13.0,12.0
2017-07-09,12.0,6.0,9.0,9.0,13.0,2.0,4.0,15.0,9.0,12.0,16.0,17.0,17.0,20.0,22.0,11.0,12.0,14.0,16.0,18.0,18.0,12.0,11.0,8.0
2017-07-10,7.0,6.0,5.0,2.0,5.0,4.0,9.0,18.0,17.0,20.0,25.0,28.0,21.0,19.0,25.0,22.0,32.0,19.0,34.0,18.0,11.0,16.0,9.0,7.0
2017-07-11,3.0,4.0,4.0,3.0,2.0,5.0,8.0,20.0,7.0,17.0,16.0,27.0,24.0,21.0,27.0,17.0,27.0,29.0,18.0,35.0,16.0,18.0,6.0,14.0
2017-07-12,3.0,7.0,5.0,7.0,4.0,6.0,8.0,15.0,18.0,19.0,20.0,26.0,31.0,16.0,32.0,19.0,27.0,21.0,32.0,15.0,16.0,8.0,13.0,8.0
2017-07-13,6.0,2.0,2.0,5.0,2.0,4.0,9.0,11.0,14.0,23.0,12.0,22.0,24.0,28.0,19.0,27.0,29.0,38.0,39.0,36.0,13.0,12.0,19.0,13.0
2017-07-14,15.0,7.0,3.0,5.0,6.0,10.0,8.0,15.0,22.0,16.0,25.0,30.0,32.0,22.0,24.0,22.0,28.0,30.0,15.0,15.0,19.0,9.0,15.0,3.0
2017-07-15,8.0,11.0,12.0,9.0,5.0,5.0,8.0,11.0,10.0,19.0,27.0,28.0,27.0,29.0,32.0,19.0,28.0,20.0,40.0,17.0,18.0,20.0,6.0,14.0
2017-07-16,6.0,7.0,10.0,7.0,7.0,11.0,10.0,9.0,12.0,19.0,7.0,17.0,14.0,24.0,13.0,14.0,20.0,17.0,24.0,13.0,20.0,9.0,14.0,11.0
2017-07-17,11.0,8.0,5.0,3.0,7.0,7.0,14.0,10.0,24.0,27.0,31.0,17.0,31.0,20.0,30.0,24.0,30.0,29.0,28.0,8.0,19.0,16.0,7.0,10.0
2017-07-18,6.0,2.0,11.0,4.0,9.0,11.0,9.0,11.0,15.0,24.0,26.0,31.0,22.0,31.0,27.0,24.0,31.0,26.0,26.0,20.0,14.0,10.0,14.0,18.0
2017-07-19,5.0,7.0,4.0,2.0,6.0,5.0,11.0,13.0,20.0,18.0,31.0,10.0,20.0,26.0,20.0,26.0,39.0,37.0,13.0,20.0,14.0,9.0,7.0,14.0
2017-07-20,3.0,5.0,9.0,4.0,7.0,8.0,7.0,20.0,19.0,26.0,28.0,27.0,24.0,29.0,21.0,26.0,26.0,21.0,17.0,17.0,10.0,12.0,12.0,16.0
2017-07-21,3.0,6.0,5.0,9.0,9.0,5.0,8.0,14.0,28.0,28.0,22.0,32.0,22.0,33.0,30.0,33.0,31.0,34.0,27.0,17.0,14.0,12.0,19.0,15.0
2017-07-22,14.0,11.0,12.0,8.0,3.0,4.0,8.0,15.0,11.0,15.0,19.0,39.0,17.0,20.0,24.0,14.0,21.0,16.0,50.0,24.0,25.0,24.0,21.0,9.0
2017-07-23,7.0,6.0,7.0,2.0,8.0,11.0,3.0,10.0,5.0,10.0,21.0,21.0,26.0,18.0,19.0,5.0,14.0,9.0,21.0,11.0,14.0,5.0,9.0,7.0
2017-07-24,7.0,8.0,5.0,7.0,6.0,16.0,7.0,20.0,13.0,38.0,20.0,30.0,32.0,11.0,27.0,19.0,33.0,34.0,18.0,29.0,66.0,23.0,10.0,13.0
2017-07-25,2.0,11.0,4.0,8.0,7.0,12.0,12.0,19.0,37.0,28.0,29.0,40.0,25.0,20.0,20.0,28.0,23.0,20.0,34.0,20.0,13.0,14.0,9.0,6.0
2017-07-26,6.0,5.0,3.0,8.0,5.0,5.0,11.0,7.0,17.0,20.0,23.0,18.0,22.0,25.0,23.0,19.0,24.0,27.0,14.0,25.0,16.0,17.0,10.0,11.0
2017-07-27,7.0,8.0,9.0,6.0,9.0,6.0,6.0,17.0,20.0,19.0,13.0,26.0,21.0,29.0,19.0,28.0,33.0,27.0,23.0,16.0,11.0,10.0,6.0,12.0
2017-07-28,13.0,10.0,6.0,2.0,3.0,6.0,9.0,12.0,17.0,27.0,30.0,33.0,26.0,21.0,24.0,22.0,31.0,31.0,18.0,20.0,9.0,12.0,6.0,20.0
2017-07-29,9.0,7.0,6.0,7.0,2.0,12.0,10.0,6.0,15.0,12.0,12.0,17.0,27.0,16.0,21.0,14.0,25.0,9.0,11.0,16.0,21.0,19.0,11.0,5.0
2017-07-30,4.0,6.0,4.0,7.0,5.0,6.0,2.0,8.0,8.0,22.0,13.0,9.0,24.0,24.0,21.0,33.0,26.0,25.0,15.0,13.0,11.0,12.0,12.0,9.0
2017-07-31,11.0,8.0,3.0,7.0,2.0,4.0,10.0,11.0,12.0,27.0,21.0,23.0,18.0,26.0,31.0,24.0,27.0,34.0,22.0,14.0,10.0,17.0,9.0,5.0
2017-08-01,11.0,5.0,6.0,5.0,4.0,16.0,3.0,21.0,21.0,25.0,21.0,25.0,28.0,29.0,30.0,29.0,29.0,24.0,21.0,19.0,18.0,17.0,11.0,12.0
2017-08-02,5.0,3.0,2.0,4.0,2.0,9.0,16.0,15.0,23.0,13.0,21.0,17.0,42.0,32.0,36.0,34.0,32.0,39.0,28.0,19.0,14.0,11.0,10.0,5.0
2017-08-03,6.0,2.0,5.0,13.0,9.0,18.0,14.0,13.0,16.0,19.0,18.0,16.0,25.0,25.0,21.0,33.0,23.0,27.0,29.0,15.0,23.0,14.0,7.0,12.0
2017-08-04,8.0,7.0,10.0,6.0,5.0,3.0,9.0,15.0,21.0,25.0,18.0,21.0,25.0,27.0,30.0,22.0,27.0,21.0,25.0,15.0,28.0,14.0,19.0,7.0
2017-08-05,8.0,7.0,17.0,13.0,5.0,8.0,9.0,14.0,17.0,17.0,23.0,16.0,18.0,11.0,22.0,24.0,20.0,19.0,6.0,11.0,9.0,14.0,11.0,9.0
2017-08-06,5.0,3.0,12.0,5.0,4.0,10.0,8.0,8.0,5.0,19.0,17.0,23.0,19.0,22.0,15.0,13.0,20.0,15.0,22.0,32.0,14.0,11.0,6.0,11.0
2017-08-07,7.0,3.0,5.0,7.0,10.0,7.0,13.0,19.0,26.0,28.0,12.0,31.0,26.0,30.0,22.0,33.0,30.0,31.0,24.0,10.0,9.0,18.0,13.0,12.0
2017-08-08,0.0,7.0,3.0,8.0,2.0,4.0,6.0,21.0,23.0,15.0,29.0,18.0,11.0,28.0,17.0,28.0,25.0,25.0,23.0,17.0,20.0,12.0,13.0,12.0
2017-08-09,5.0,8.0,9.0,6.0,3.0,4.0,5.0,14.0,19.0,17.0,26.0,14.0,26.0,27.0,28.0,27.0,33.0,28.0,21.0,10.0,10.0,10.0,15.0,5.0
2017-08-10,7.0,2.0,3.0,4.0,3.0,3.0,13.0,28.0,16.0,18.0,19.0,13.0,36.0,24.0,30.0,24.0,19.0,25.0,17.0,18.0,12.0,19.0,12.0,11.0
2017-08-11,7.0,7.0,8.0,12.0,3.0,9.0,6.0,8.0,20.0,15.0,18.0,33.0,35.0,25.0,18.0,23.0,19.0,16.0,21.0,26.0,14.0,14.0,21.0,13.0
2017-08-12,7.0,7.0,5.0,5.0,5.0,3.0,10.0,11.0,8.0,15.0,10.0,15.0,16.0,7.0,21.0,22.0,17.0,17.0,18.0,13.0,30.0,20.0,11.0,8.0
2017-08-13,17.0,11.0,16.0,7.0,8.0,3.0,11.0,11.0,11.0,11.0,15.0,14.0,23.0,19.0,25.0,18.0,25.0,16.0,16.0,18.0,14.0,17.0,8.0,11.0
2017-08-14,12.0,5.0,8.0,2.0,3.0,5.0,2.0,18.0,19.0,16.0,22.0,21.0,20.0,26.0,20.0,24.0,25.0,18.0,18.0,11.0,10.0,10.0,10.0,9.0
2017-08-15,12.0,6.0,10.0,6.0,5.0,7.0,9.0,16.0,24.0,26.0,31.0,26.0,26.0,28.0,28.0,13.0,27.0,21.0,12.0,15.0,20.0,7.0,15.0,5.0
2017-08-16,8.0,6.0,4.0,3.0,6.0,0.0,9.0,25.0,20.0,28.0,24.0,22.0,20.0,16.0,25.0,35.0,31.0,28.0,31.0,21.0,24.0,16.0,12.0,12.0
2017-08-17,5.0,9.0,5.0,5.0,14.0,4.0,7.0,20.0,8.0,21.0,25.0,20.0,22.0,27.0,24.0,21.0,24.0,28.0,18.0,19.0,19.0,16.0,6.0,10.0
2017-08-18,7.0,11.0,8.0,3.0,7.0,6.0,9.0,9.0,12.0,23.0,17.0,22.0,28.0,19.0,18.0,22.0,23.0,25.0,32.0,34.0,20.0,15.0,20.0,10.0
2017-08-19,5.0,6.0,9.0,5.0,4.0,13.0,9.0,14.0,13.0,16.0,29.0,25.0,41.0,30.0,22.0,22.0,15.0,29.0,16.0,19.0,21.0,18.0,10.0,11.0
2017-08-20,7.0,4.0,12.0,7.0,8.0,7.0,3.0,14.0,16.0,7.0,30.0,12.0,16.0,26.0,15.0,23.0,20.0,10.0,21.0,15.0,16.0,22.0,8.0,10.0
2017-08-21,7.0,5.0,6.0,9.0,2.0,8.0,9.0,15.0,17.0,27.0,27.0,20.0,19.0,27.0,15.0,21.0,26.0,21.0,15.0,19.0,15.0,11.0,7.0,6.0
2017-08-22,6.0,9.0,6.0,7.0,8.0,9.0,11.0,13.0,15.0,13.0,20.0,24.0,29.0,27.0,24.0,29.0,39.0,21.0,27.0,13.0,24.0,14.0,24.0,13.0
2017-08-23,11.0,8.0,10.0,9.0,10.0,12.0,13.0,25.0,16.0,19.0,40.0,36.0,28.0,22.0,39.0,29.0,30.0,26.0,19.0,12.0,21.0,15.0,7.0,8.0
2017-08-24,9.0,9.0,0.0,7.0,4.0,8.0,9.0,13.0,18.0,21.0,25.0,29.0,18.0,18.0,20.0,22.0,25.0,23.0,19.0,16.0,16.0,20.0,14.0,7.0
2017-08-25,5.0,9.0,12.0,2.0,9.0,8.0,3.0,11.0,11.0,13.0,31.0,24.0,22.0,23.0,20.0,28.0,26.0,20.0,10.0,16.0,11.0,25.0,13.0,6.0
2017-08-26,8.0,2.0,8.0,2.0,10.0,6.0,5.0,7.0,23.0,15.0,16.0,23.0,20.0,29.0,28.0,19.0,19.0,16.0,26.0,15.0,29.0,13.0,8.0,9.0
2017-08-27,10.0,15.0,6.0,7.0,4.0,13.0,9.0,9.0,4.0,13.0,16.0,16.0,20.0,19.0,15.0,19.0,13.0,23.0,19.0,18.0,15.0,7.0,7.0,8.0
2017-08-28,8.0,5.0,5.0,1.0,5.0,11.0,9.0,26.0,30.0,24.0,18.0,13.0,27.0,15.0,24.0,18.0,19.0,22.0,26.0,9.0,18.0,4.0,4.0,5.0
2017-08-29,8.0,4.0,3.0,9.0,9.0,5.0,8.0,12.0,27.0,23.0,28.0,28.0,22.0,28.0,35.0,37.0,27.0,33.0,23.0,21.0,6.0,22.0,9.0,7.0
2017-08-30,4.0,5.0,2.0,4.0,4.0,6.0,10.0,16.0,22.0,18.0,20.0,20.0,29.0,26.0,23.0,26.0,27.0,25.0,19.0,15.0,21.0,9.0,18.0,10.0
2017-08-31,7.0,8.0,6.0,5.0,6.0,7.0,8.0,18.0,10.0,16.0,23.0,21.0,27.0,31.0,41.0,21.0,21.0,34.0,16.0,26.0,17.0,11.0,11.0,11.0
2017-09-01,10.0,4.0,7.0,2.0,8.0,5.0,8.0,27.0,13.0,16.0,18.0,22.0,28.0,17.0,35.0,22.0,19.0,16.0,16.0,22.0,20.0,17.0,9.0,16.0
2017-09-02,4.0,7.0,8.0,6.0,5.0,9.0,8.0,11.0,7.0,7.0,19.0,24.0,24.0,21.0,24.0,20.0,29.0,12.0,22.0,23.0,16.0,18.0,11.0,7.0
2017-09-03,11.0,10.0,8.0,8.0,6.0,8.0,13.0,28.0,11.0,17.0,27.0,14.0,17.0,15.0,29.0,20.0,11.0,17.0,12.0,13.0,16.0,15.0,10.0,12.0
2017-09-04,17.0,8.0,2.0,5.0,5.0,6.0,8.0,5.0,10.0,12.0,10.0,15.0,28.0,23.0,16.0,23.0,12.0,18.0,23.0,17.0,17.0,12.0,11.0,6.0
2017-09-05,5.0,4.0,9.0,4.0,7.0,8.0,11.0,19.0,21.0,21.0,25.0,27.0,31.0,32.0,22.0,30.0,29.0,25.0,70.0,22.0,20.0,23.0,17.0,6.0
2017-09-06,1.0,11.0,10.0,5.0,11.0,8.0,15.0,39.0,29.0,20.0,24.0,21.0,19.0,22.0,18.0,22.0,28.0,30.0,27.0,15.0,22.0,19.0,13.0,7.0
2017-09-07,5.0,7.0,9.0,8.0,4.0,6.0,6.0,20.0,21.0,25.0,28.0,25.0,20.0,23.0,18.0,24.0,30.0,34.0,21.0,13.0,13.0,14.0,14.0,7.0
2017-09-08,14.0,4.0,6.0,1.0,1.0,3.0,6.0,18.0,14.0,13.0,20.0,17.0,28.0,20.0,19.0,21.0,19.0,23.0,17.0,18.0,23.0,9.0,17.0,9.0
2017-09-09,4.0,8.0,6.0,2.0,6.0,8.0,7.0,15.0,18.0,11.0,25.0,23.0,19.0,16.0,20.0,12.0,19.0,19.0,14.0,12.0,17.0,17.0,15.0,8.0
2017-09-10,11.0,8.0,8.0,6.0,4.0,3.0,8.0,8.0,17.0,19.0,11.0,16.0,19.0,23.0,14.0,25.0,24.0,12.0,25.0,20.0,19.0,9.0,5.0,4.0
2017-09-11,12.0,4.0,4.0,4.0,6.0,7.0,8.0,19.0,22.0,36.0,13.0,18.0,24.0,22.0,19.0,30.0,24.0,27.0,20.0,19.0,11.0,13.0,12.0,4.0
2017-09-12,7.0,6.0,5.0,5.0,3.0,6.0,7.0,16.0,21.0,32.0,23.0,24.0,19.0,13.0,25.0,31.0,19.0,33.0,16.0,14.0,19.0,10.0,5.0,4.0
2017-09-13,8.0,3.0,3.0,3.0,5.0,8.0,17.0,22.0,16.0,14.0,20.0,26.0,27.0,24.0,26.0,26.0,34.0,25.0,16.0,17.0,12.0,11.0,9.0,11.0
2017-09-14,8.0,4.0,10.0,4.0,7.0,3.0,7.0,14.0,17.0,19.0,20.0,16.0,14.0,21.0,19.0,22.0,23.0,30.0,27.0,23.0,25.0,13.0,12.0,10.0
